CNPJ,DENOM_SOCIAL,serie,esperado,realizado,gap,VL_PL
52856414000110,DW CRÉDITOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Subclasse 1,-0.08,-0.08,0.0,48577177.61
52878266000135,SCORPIUS HIGH ALPHA FIC FIDC SEGMENTO FINANCEIRO,Subclasse Senior Série 1,0.0,0.0,0.0,48002042.75
52878266000135,SCORPIUS HIGH ALPHA FIC FIDC SEGMENTO FINANCEIRO,Subclasse Subordinada Mezanino 1 | Série 1,0.0,0.0,0.0,48002042.75
52878266000135,SCORPIUS HIGH ALPHA FIC FIDC SEGMENTO FINANCEIRO,Subclasse Subordinada Subordinada 1 |,5.55,5.55,0.0,48002042.75
52883033000120,BES CARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - CREDITO PESSOAL,Subclasse Senior Subclasse 1,0.0,1.21,1.21,29436249.7
52883033000120,BES CARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - CREDITO PESSOAL,Subclasse Subordinada  |,0.0,0.0,0.0,29436249.7
52892178000198,CISS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PRESTAÇÃO DE SERVIÇOS,Subclasse Senior Série 1,1.53,1.53,0.0,163832261.94
52892178000198,CISS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PRESTAÇÃO DE SERVIÇOS,Subclasse Senior Série 2,1.51,1.51,0.0,163832261.94
52892178000198,CISS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PRESTAÇÃO DE SERVIÇOS,Subclasse Senior Série 3,1.49,1.49,0.0,163832261.94
52892178000198,CISS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PRESTAÇÃO DE SERVIÇOS,Subclasse Subordinada Mezanino 1 | Série 1,1.75,1.75,0.0,163832261.94
52892178000198,CISS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PRESTAÇÃO DE SERVIÇOS,Subclasse Subordinada Mezanino 1 | Série 2,1.77,1.77,0.0,163832261.94
52892178000198,CISS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PRESTAÇÃO DE SERVIÇOS,Subclasse Subordinada Subordinada 1 |,5.41,5.41,0.0,163832261.94
52910525000168,KMRBANK  FUNDO  DE  INVESTIMENTO  EM  DIREITOS  CREDITÓRIOS  RESPONSABILIDADE  LIMITADA,Subclasse Senior Subclasse 1,2.73,2.73,0.0,65795088.41
52918480000178,AMC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Subclasse 1,1.18,1.18,0.0,184119304.38
52923834000172,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COOPER CARD II - CRÉDITOS FINANCEIROS,Subclasse Senior,0.0,0.0,0.0,72000774.17
52923834000172,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COOPER CARD II - CRÉDITOS FINANCEIROS,Subclasse Subordinada Subordinada 1 |,-12.92,-12.92,0.0,72000774.17
52953168000115,AGROBIOLÓGICA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Série 1,1.12,0.0,-1.12,118843.48
52953168000115,AGROBIOLÓGICA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Mezanino 1 | Série 1,1.12,1.56,0.43999999999999995,118843.48
52953168000115,AGROBIOLÓGICA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Subordinada 1 |,1.12,0.66,-0.4600000000000001,118843.48
52967434000169,LEGACY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Subclasse 1,0.0,0.0,0.0,387666560.82
52967434000169,LEGACY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada  |,0.0,0.0,0.0,387666560.82
52968533000165,MCPO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Série 1,-5.21,-5.21,0.0,113318733.22
52968533000165,MCPO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Mezanino 1 | Série 1,0.0,0.0,0.0,113318733.22
52968533000165,MCPO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Subordinada 1 |,-100.0,-100.0,0.0,113318733.22
52982703000166,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS OSHER,Subclasse Senior Subclasse 1,1.92,1.92,0.0,446221266.45
52984899000128,BANCOR FIDC DE RESPONSABILIDADE LIMITADA RECEBÍVEIS COMERCIAIS,Subclasse Senior Série 1,0.0,1.01,1.01,114204499.0
52984899000128,BANCOR FIDC DE RESPONSABILIDADE LIMITADA RECEBÍVEIS COMERCIAIS,Subclasse Subordinada Subordinada 1 |,0.0,0.78,0.78,114204499.0
52989090000199,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NOTO CONSIGNADOS - RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,1.36,1.37,0.010000000000000009,950559088.1
52989090000199,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NOTO CONSIGNADOS - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 1 | Série 1,1.52,1.53,0.010000000000000009,950559088.1
52989090000199,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NOTO CONSIGNADOS - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 2 | Série 1,1.48,1.49,0.010000000000000009,950559088.1
52989090000199,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NOTO CONSIGNADOS - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,35.02,35.02,950559088.1
52994887000184,ZIPPI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,-23.81,-23.81,0.0,271012127.86
52994887000184,ZIPPI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Senior Série 2,1.45,1.45,0.0,271012127.86
52994887000184,ZIPPI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Senior Série 3,1.37,1.37,0.0,271012127.86
52994887000184,ZIPPI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 1 | Série 1,-23.69,-23.69,0.0,271012127.86
52994887000184,ZIPPI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 2 | Série 1,-23.49,-23.49,0.0,271012127.86
52994887000184,ZIPPI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 3 | Série 1,1.61,1.61,0.0,271012127.86
52994887000184,ZIPPI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 4 | Série 1,1.89,1.89,0.0,271012127.86
52994887000184,ZIPPI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 5 | Série 1,1.53,1.53,0.0,271012127.86
52994887000184,ZIPPI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 6 | Série 1,1.89,1.89,0.0,271012127.86
52994887000184,ZIPPI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,2.5,2.5,0.0,271012127.86
52997521000169,UKF FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior,0.0,0.0,0.0,12593432.56
52997521000169,UKF FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Subordinada 1 |,1.5,1.5,0.0,12593432.56
52997572000190,ORIZ JUS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Subclasse 1,-0.57,-0.57,0.0,35583151.3
52997828000160,USECORP CATÁLISE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO COMERCIAL DE RESP LIMITADA,Subclasse Senior Série 1,1.53,1.53,0.0,75701835.1
52997828000160,USECORP CATÁLISE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO COMERCIAL DE RESP LIMITADA,Subclasse Senior Série 2,1.53,1.53,0.0,75701835.1
52997828000160,USECORP CATÁLISE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO COMERCIAL DE RESP LIMITADA,Subclasse Senior Série 3,1.53,1.53,0.0,75701835.1
52997828000160,USECORP CATÁLISE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO COMERCIAL DE RESP LIMITADA,Subclasse Subordinada Mezanino 1 | Série 1,1.77,1.77,0.0,75701835.1
52997828000160,USECORP CATÁLISE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO COMERCIAL DE RESP LIMITADA,Subclasse Subordinada Mezanino 1 | Série 2,1.65,1.65,0.0,75701835.1
52997828000160,USECORP CATÁLISE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO COMERCIAL DE RESP LIMITADA,Subclasse Subordinada Subordinada 1 |,2.42,2.42,0.0,75701835.1
52997952000125,ST 1004 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Senior,0.0,0.0,0.0,116618.44
52997952000125,ST 1004 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,-5.2,-5.2,116618.44
52998078000140,M12 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS LONGO  PRAZO,Subclasse Senior Subclasse 1,1.18,1.18,0.0,490442185.88
52998164000153,SOMA TRN FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior,0.0,0.0,0.0,20487100.33
52998164000153,SOMA TRN FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Subordinada 1 |,0.0,1.21,1.21,20487100.33
52998251000100,HAOC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Série 1,1.41,1.41,0.0,20152731.47
52998251000100,HAOC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Mezanino 1 | Série 1,1.49,1.49,0.0,20152731.47
52998251000100,HAOC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Subordinada 1 |,1.54,1.54,0.0,20152731.47
53018439000108,DIAMANTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Senior,0.0,0.0,0.0,71357862.94
53018439000108,DIAMANTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,2.76,2.76,71357862.94
53029409000105,GSR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,Subclasse Senior Subclasse 1,0.0,-0.41,-0.41,2943415740.48
53029409000105,GSR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,Subclasse Subordinada  |,0.0,0.0,0.0,2943415740.48
53030737000113,AZUMI MASTER FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,1.41,1.41,0.0,63899719.55
53030737000113,AZUMI MASTER FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 1 | Série 1,1.49,1.49,0.0,63899719.55
53030737000113,AZUMI MASTER FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,2.08,2.08,0.0,63899719.55
53030845000196,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS SKYFALL DE RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,0.0,1.44,1.44,150394351.63
53030845000196,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS SKYFALL DE RESPONSABILIDADE LIMITADA,Subclasse Senior Série 2,0.0,1.36,1.36,150394351.63
53030845000196,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS SKYFALL DE RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 1 | Série 1,0.0,1.12,1.12,150394351.63
53030845000196,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS SKYFALL DE RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,18.27,18.27,150394351.63
53032513000140,COBUCCIO EMPRÉSTIMOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Série 1,1.31,1.32,0.010000000000000009,13167308.02
53032513000140,COBUCCIO EMPRÉSTIMOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Subordinada 1 |,0.0,-0.12,-0.12,13167308.02
53033766000139,PROSPERITÀ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Subclasse 1,5.18,5.18,0.0,8907561.54
53036495000175,XP RETURN I CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,Subclasse Senior Série 1,1.09,1.09,0.0,1546482100.39
53036495000175,XP RETURN I CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,Subclasse Senior Série 2,1.08,1.08,0.0,1546482100.39
53036495000175,XP RETURN I CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,Subclasse Senior Série 3,1.06,1.06,0.0,1546482100.39
53036495000175,XP RETURN I CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,Subclasse Subordinada Subordinada 1 |,3.47,3.47,0.0,1546482100.39
53042591000126,TFO FERTAGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior,0.0,0.0,0.0,0.0
53042591000126,TFO FERTAGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Subordinada 1 |,0.0,0.0,0.0,0.0
53073485000100,EXPERT III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE  RESPONSABILIDADE ILIMITADA,Subclasse Senior,0.0,0.0,0.0,3516792400.64
53073485000100,EXPERT III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE  RESPONSABILIDADE ILIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,1.62,1.62,3516792400.64
53073545000194,DEVLET FIDC MULTISSETORIAL DE RESPONSABILIDADE ILIMITADA,Subclasse Senior Série 1,1.49,1.49,0.0,41118463.54
53073545000194,DEVLET FIDC MULTISSETORIAL DE RESPONSABILIDADE ILIMITADA,Subclasse Subordinada Mezanino 1 | Série 1,1.57,1.57,0.0,41118463.54
53073545000194,DEVLET FIDC MULTISSETORIAL DE RESPONSABILIDADE ILIMITADA,Subclasse Subordinada Subordinada 1 |,1.85,1.85,0.0,41118463.54
53073603000180,ST 1005 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA,Subclasse Senior,0.0,0.0,0.0,105953.44
53073603000180,ST 1005 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,-7.28,-7.28,105953.44
53073677000116,ALBAREDO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE ILIMITADA,Subclasse Senior,0.0,0.0,0.0,59040477.81
53073677000116,ALBAREDO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE ILIMITADA,Subclasse Subordinada Subordinada 1 |,2.36,2.36,0.0,59040477.81
53075146000162,TRINU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,1.33,1.33,0.0,179247105.67
53075146000162,TRINU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 1 | Série 1,1.41,1.41,0.0,179247105.67
53075146000162,TRINU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,-19.47,-19.47,0.0,179247105.67
53077542000129,FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS GOFLUX FRETES RESPONSABILIDADE  LIMITADA,Subclasse Senior Série 1,0.0,1.65,1.65,32855142.18
53077542000129,FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS GOFLUX FRETES RESPONSABILIDADE  LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,-0.26,-0.26,32855142.18
53078148000105,TSALEACH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,1.7,1.7,0.0,43777440.26
53078148000105,TSALEACH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA,Subclasse Senior Série 2,0.0,0.0,0.0,43777440.26
53078148000105,TSALEACH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA,Subclasse Senior Série 3,2.5,2.5,0.0,43777440.26
53078148000105,TSALEACH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA,Subclasse Senior Série 4,1.12,1.12,0.0,43777440.26
53078148000105,TSALEACH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,-25.84,-25.84,0.0,43777440.26
53095241000128,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS AUTO X - RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,1.41,1.41,0.0,384997010.3
53095241000128,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS AUTO X - RESPONSABILIDADE LIMITADA,Subclasse Senior Série 2,1.36,1.36,0.0,384997010.3
53095241000128,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS AUTO X - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 1 | Série 1,1.53,1.53,0.0,384997010.3
53095241000128,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS AUTO X - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 2 | Série 1,1.49,1.49,0.0,384997010.3
53095241000128,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS AUTO X - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 3 | Série 1,1.69,1.69,0.0,384997010.3
53095241000128,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS AUTO X - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 4 | Série 1,1.63,1.63,0.0,384997010.3
53095241000128,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS AUTO X - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 5 | Série 1,0.0,0.0,0.0,384997010.3
53095241000128,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS AUTO X - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,-0.73,-0.73,0.0,384997010.3
53095984000106,ROYAL CAPITAL GREEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO CORPORATIVO,Subclasse Senior,0.0,0.0,0.0,5940021.14
53095984000106,ROYAL CAPITAL GREEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO CORPORATIVO,Subclasse Subordinada Subordinada 1 |,0.0,2.81,2.81,5940021.14
53109452000172,AGILE FIC FIDC - RESPONSABILIDADE LIMITADA,Subclasse Senior,0.0,0.0,0.0,0.0
53109452000172,AGILE FIC FIDC - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,0.0,0.0,0.0
53109835000140,ALGARVE COFFEE II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Senior,0.0,0.0,0.0,110535686.6
53109835000140,ALGARVE COFFEE II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,1.46,1.46,110535686.6
53109903000171,UP.P II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,1.37,1.37,0.0,146633199.97
53109903000171,UP.P II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,2.37,2.37,0.0,146633199.97
53110325000193,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DIRETO RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,1.27,1.27,0.0,224078725.96
53110325000193,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DIRETO RESPONSABILIDADE LIMITADA,Subclasse Senior Série 2,1.27,1.27,0.0,224078725.96
53110325000193,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DIRETO RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 1 | Série 1,1.44,1.44,0.0,224078725.96
53110325000193,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DIRETO RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 1 | Série 2,1.39,1.39,0.0,224078725.96
53110325000193,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DIRETO RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.13,0.13,0.0,224078725.96
53114587000126,QI PRECATÓRIOS FUNDO DE INVESTIMENTO EM COTAS DE FIDC NP,Subclasse Senior Subclasse 1,1.84,1.84,0.0,38313424.21
53121758000144,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PRATA DIGITAL II RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,0.0,0.0,0.0,96203798.57
53121758000144,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PRATA DIGITAL II RESPONSABILIDADE LIMITADA,Subclasse Senior Série 2,0.0,0.0,0.0,96203798.57
53121758000144,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PRATA DIGITAL II RESPONSABILIDADE LIMITADA,Subclasse Senior Série 3,0.0,0.0,0.0,96203798.57
53121758000144,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PRATA DIGITAL II RESPONSABILIDADE LIMITADA,Subclasse Senior Série 4,1.29,1.31,0.020000000000000018,96203798.57
53121758000144,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PRATA DIGITAL II RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 1 | Série 1,1.6,1.61,0.010000000000000009,96203798.57
53121758000144,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PRATA DIGITAL II RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,5.78,5.78,96203798.57
53125179000170,SQUID UNO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Senior Subclasse 1,0.0,0.0,0.0,1429307.47
53125630000159,AGROVITA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Senior Subclasse 1,-0.48,-0.48,0.0,22518960.57
53129205000138,INOVA CREDTECH VI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,0.0,1.48,1.48,51733947.37
53129205000138,INOVA CREDTECH VI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 1 | Série 1,0.0,1.65,1.65,51733947.37
53129205000138,INOVA CREDTECH VI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 2 | Série 1,0.0,1.65,1.65,51733947.37
53129205000138,INOVA CREDTECH VI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,8.02,8.02,51733947.37
53145182000155,LIONS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Série 1,1.49,1.49,0.0,26642047.16
53145182000155,LIONS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Mezanino 1 | Série 1,1.77,1.77,0.0,26642047.16
53145182000155,LIONS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Subordinada 1 |,7.42,7.42,0.0,26642047.16
53145978000108,CREDI PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Subclasse 1,6.27,6.27,0.0,64760314.58
53147925000126,ROKA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Senior Subclasse 1,0.0,-1.56,-1.56,251996168.64
53160371000105,Z INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE ILIMITADA,Subclasse Senior Subclasse 1,1.93,1.93,0.0,52249369.86
53164551000157,PRIME PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,1.41,1.41,0.0,108024251.97
53164551000157,PRIME PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,2.55,2.55,108024251.97
53164652000128,IS SOL AGORA GREEN II ESG FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,0.0,-1.36,-1.36,705498309.71
53164652000128,IS SOL AGORA GREEN II ESG FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Subclasse Senior Série 2,0.0,-1.36,-1.36,705498309.71
53164652000128,IS SOL AGORA GREEN II ESG FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 1 | Série 1,0.0,-1.43,-1.43,705498309.71
